#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol
uc004dxk.4	55.83855799373041	69.04761904761905	58.85870919511588	2552	42	4013	-1064.84	-3.1	FAM155B
uc022bwu.2	51.814223512336724	53.65853658536586	54.679802955665025	689	902	2233	-245.8	-328.9	FAM156A
uc004drl.4	51.515151515151516	56.284153005464475	55.43797766019988	693	366	1701	-246.73	-136.3	FAM156B
uc001cuf.4	32.0	73.33333333333333	61.63101604278075	25	150	748	-0.5	-68.87	FAM159A
uc021xzg.2	31.25	67.40506329113924	54.66351829988194	48	316	847	-4.2	-137.1	FAM159B
uc003imj.2	39.521640091116176	48.869565217391305	49.34440559440559	878	575	4576	-235.07	-185.3	FAM160A1
uc001mck.5	43.47826086956522	64.62395543175488	59.867854064923876	161	359	3481	-45.3	-164.3	FAM160A2
uc001lcb.4	32.67233238904627	78.50746268656717	39.19104991394148	3177	335	5810	-774.62	-176.0	FAM160B1
uc011kyx.3	58.718861209964416	84.78260869565217	60.58892815076561	1967	46	4245	-878.58	-22.4	FAM160B2
uc002sbm.5	35.33458411507192	0.0	39.44710260499734	1599	3	3762	-421.22		FAM161A
uc001xpd.4	42.89805269186712	67.8391959798995	50.735654732712106	1746	199	4078	-545.13	-77.6	FAM161B
uc003eez.4	38.274071114662405	65.47619047619048	40.203145478374836	2503	84	3052	-697.83	-32.5	FAM162A
uc003pxi.2	33.5	74.82993197278913	51.061776061776065	400	147	1036	-80.76	-70.2	FAM162B
uc001gnj.3	55.052264808362374	71.21212121212122	58.336198006187686	2009	396	2909	-746.7	-200.21	FAM163A
uc011mdm.2	61.94398682042833	65.21739130434783	64.19098143236074	607	23	1131	-261.94	-2.5	FAM163B
uc004cmi.3	49.56521739130435	60.0	58.89679715302491	115	55	1124	-28.4	-19.0	FAM166A
uc064swv.1	43.42857142857143	57.74647887323944	54.77582846003899	175	71	1026	-62.9	-17.0	FAM166B
uc003wtw.3	49.450171821305844	68.46011131725417	54.00586223742062	2910	539	4094	-1035.25	-251.21	FAM167A
uc001buw.4	61.1764705882353	58.201058201058196	63.35470085470085	255	189	936	-105.25	-28.55	FAM167B
uc001otz.3	48.693435309114086	71.9298245614035	50.53453947368421	6276	285	7296	-2300.61	-110.5	FAM168A
uc061nwc.1	45.478317716278056	76.85185185185185	47.64427625354778	4589	108	5285	-1586.84	-47.8	FAM168B
uc003kdm.4	31.471950591868247	61.53846153846154	35.692821368948245	3886	91	5990	-918.01	-27.9	FAM169A
uc002buk.1	50.50627784528149	48.8	50.7883565797453	2469	250	3298	-801.51	-83.6	FAM169B
uc003ksn.4	45.97701149425287	44.761904761904766	50.727802037845706	174	210	1374	-44.0	-61.0	FAM170A
uc001jhj.4	51.19825708061002	60.0	58.45824411134903	459	90	1401	-162.41	-29.3	FAM170B
uc001iob.4	43.710691823899374	0.0	52.58097165991903	1272	3	3952	-365.29		FAM171A1
uc002igs.3	67.56756756756756	80.12422360248446	71.26582278481013	518	161	3160	-261.9	-100.1	FAM171A2
uc002upt.4	31.19032463399109	74.8768472906404	38.276690696876074	3142	203	5826	-719.51	-103.5	FAM171B
uc010jbd.4	38.17683344756683	64.33566433566433	39.958256029684605	2918	143	4312	-792.65	-61.8	FAM172A
uc002cje.5	40.909090909090914	78.33333333333333	72.0532319391635	44	300	1052	-5.3	-168.7	FAM173A
uc003jeo.4	35.02824858757062	0.0	41.672522839072386	708	3	1423	-180.6		FAM173B
uc003knj.2	27.827648114901255	64.60176991150442	48.08259587020649	557	226	1356	-117.4	-97.7	FAM174A
uc010boe.4	49.826130153999	74.5819397993311	55.193409742120345	2013	299	2792	-720.32	-159.0	FAM174B
uc003hou.3	36.78861788617886	77.06422018348624	38.405965975297136	2952	109	4291	-980.6	-46.1	FAM175A
uc001lib.4	35.726898175397295	62.22222222222222	40.54144385026738	1699	45	2992	-411.86	-15.6	FAM175B
uc001wsp.4	33.348815606130984	43.35511982570806	37.03134603564843	2153	459	3254	-534.51	-121.05	FAM177A1
uc057pqu.1	52.89855072463768	40.26845637583892	44.89528795811518	138	149	764	-47.8	-30.72	FAM177B
uc002sxl.5	61.63682864450127	68.10035842293907	62.43542435424354	391	279	2710	-127.54	-122.6	FAM178B
uc010ezl.4	46.36853448275862	62.39316239316239	50.311244188795214	9280	351	12691	-3238.4	-156.0	FAM179A
uc001wvv.4	29.310344827586203	63.084112149532714	41.956138946694416	870	214	6247	-174.76	-94.3	FAM179B
uc003vtd.4	42.88537549407115	54.88721804511278	49.44444444444444	1012	266	1800	-264.2	-91.3	FAM180A
uc058bgt.1	54.473684210526315	63.63636363636363	58.141210374639776	760	22	1388	-289.2	-3.4	FAM180B
uc001ybz.3	57.88288288288288	53.420195439739416	59.691629955947135	444	307	1816	-188.1	-99.5	FAM181A
uc001ozp.4	43.9792663476874	82.22222222222221	54.76554536187563	2508	135	3924	-798.06	-74.4	FAM181B
uc009vwo.4	43.373493975903614	0.0	49.795081967213115	83	3	488	-13.9		FAM183A
uc003pyj.5	29.927007299270077	78.6036036036036	44.36126539483217	274	444	4141	-55.2	-256.0	FAM184A
uc003gpm.5	39.52262864228147	69.48356807511738	49.19963757173059	3226	213	6622	-883.27	-92.5	FAM184B
uc011klg.3	37.67123287671233	57.77777777777777	45.36652835408022	438	180	1446	-119.3	-61.1	FAM185A
uc001rwl.3	28.169014084507044	0.0	48.00056124596605	71	3	7127	-11.5		FAM186A
uc001ruo.4	50.0	53.70370370370371	55.027173913043484	100	162	2944	-22.5	-59.7	FAM186B
uc002iho.4	50.232018561484914	63.69426751592356	54.805491990846676	862	157	1748	-292.6	-61.6	FAM187A
uc002nyk.2	72.0	65.3061224489796	59.12162162162162	25	49	1184	-3.9	-13.3	FAM187B
uc001iod.2	30.5352798053528	61.53846153846154	39.647207055858885	822	221	2381	-164.61	-67.1	FAM188A
uc003tbt.3	58.37696335078534	71.42857142857143	53.60409806073911	382	77	2733	-151.9	-31.4	FAM188B
uc010azk.2	57.212317666126424	0.0	59.192348565356	3085	3	4705	-1304.77		FAM189A1
uc004ahg.2	49.07692307692308	33.095238095238095	49.11267024349979	650	420	2423	-211.74	-84.23	FAM189A2
uc001fjm.4	51.32743362831859	71.76470588235294	62.91369240752758	565	510	3082	-187.58	-254.93	FAM189B
uc021tiy.1	45.010964912280706	49.034749034749034	46.27808988764045	1824	259	2848	-563.11	-82.6	FAM192A
uc010icl.4	55.81061692969871	55.55555555555556	53.17787866281469	697	351	4846	-246.21	-119.31	FAM193A
uc003mhu.4	53.67088607594936	87.75510204081633	62.06659800892551	395	49	2913	-129.55	-19.7	FAM193B
uc002cic.2	64.7887323943662	81.00558659217877	69.13319238900634	284	179	946	-117.9	-115.2	FAM195A
uc032ftd.2	65.77017114914425	75.22123893805309	65.9839715048976	818	113	1123	-394.98	-57.2	FAM195B
uc001ljv.2	36.809306190278356	54.85611510791367	45.51442198501022	2407	556	4403	-597.65	-179.02	FAM196A
uc003mag.3	0.0	45.07959479015919	48.08269423141047	3	1382	2999		-435.38	FAM196B
uc003cmp.6	39.83050847457627	82.10526315789474	52.77154758090356	1298	95	3121	-362.03	-43.9	FAM198A
uc003ipp.5	31.858722797003207	40.836012861736336	39.9197592778335	2803	622	4985	-629.42	-160.79	FAM198B
uc004elw.4	32.88700195950359	75.30120481927712	36.623306959903445	6124	166	7457	-1571.73	-72.6	FAM199X
uc003dne.4	37.34402852049911	41.0204081632653	40.51638530287984	1122	490	2014	-284.31	-127.9	FAM19A1
uc001sqw.4	33.16255239869585	58.54889589905363	43.968023255813954	2147	1585	4128	-535.0	-690.05	FAM19A2
uc001ecu.4	46.126126126126124	55.29953917050692	54.52418096723869	555	217	1282	-164.19	-55.1	FAM19A3
uc021xag.2	34.883720930232556	62.47464503042597	44.02268760907504	1376	493	2292	-350.6	-220.51	FAM19A4
uc003bio.6	55.73141486810551	76.0	58.22592873388931	2085	175	2638	-806.66	-94.6	FAM19A5
uc003ura.4	44.17989417989418	59.473684210526315	40.403225806451616	378	380	2480	-111.1	-139.3	FAM200A
uc003gof.5	34.946236559139784	40.0	35.06968243088874	1488	915	4377	-389.6	-257.0	FAM200B
uc001ldo.3	40.713235862922566	55.769230769230774	40.982072143422855	12927	260	13889	-3973.13	-101.4	FAM204A
uc011lor.3	47.45762711864407	40.0	53.01775147928994	177	40	4225	-46.6	-5.5	FAM205A
uc004bdn.4	38.06552262090484	66.99346405228758	43.43955014058107	1282	306	2134	-311.34	-152.3	FAM206A
uc002zgl.4	62.903225806451616	72.91666666666666	65.80366774541531	186	48	927	-74.0	-20.4	FAM207A
uc003dic.5	34.55056179775281	32.32432432432432	36.00224750667228	2492	925	7119	-613.11	-198.97	FAM208A
uc001iij.3	28.8135593220339	56.48	42.789241827034544	708	625	8626	-142.7	-239.9	FAM208B
uc002xxx.4	33.33333333333333	57.585139318885446	50.49396267837542	72	323	911	-8.33	-98.03	FAM209A
uc002xxz.5	31.70731707317073	60.416666666666664	47.69452449567723	82	96	694	-9.73	-26.33	FAM209B
uc002jho.4	48.84488448844885	75.93360995850622	60.74450084602368	606	723	2955	-184.62	-388.54	FAM20A
uc001gmc.4	40.19918515165234	68.45238095238095	43.93382352941176	4418	336	5984	-1545.81	-157.7	FAM20B
uc003sip.4	57.647058823529406	82.68398268398268	64.55834242093785	765	231	2751	-317.3	-135.6	FAM20C
uc010dli.4	37.64781080217322	68.83561643835617	40.89622641509434	3129	292	4240	-869.81	-141.9	FAM210A
uc002xxc.4	42.29797979797979	81.31868131868131	46.3887065003283	2376	91	3046	-710.96	-37.6	FAM210B
uc003cxq.1	51.162790697674424	75.18796992481202	63.942307692307686	43	133	1040	-5.4	-71.1	FAM212A
uc001ebo.2	51.95758564437194	73.07692307692307	53.662207357859536	4904	182	5980	-1876.36	-94.12	FAM212B
uc001kcf.5	39.910813823857296	60.063897763578275	48.66696791685495	897	626	2213	-247.9	-267.3	FAM213A
uc001ajv.3	59.85294117647059	71.73913043478261	61.69083834453484	2040	46	2827	-876.65	-12.6	FAM213B
uc002acg.6	30.85234093637455	50.98039215686274	37.60967512449609	833	153	4217	-176.54	-42.2	FAM214A
uc003zwo.3	49.90909090909091	63.665594855305464	57.89299867899603	1100	311	3028	-388.3	-142.0	FAM214B
uc001tqu.5	31.85483870967742	58.984375	48.73577749683945	248	512	1582	-48.2	-218.8	FAM216A
uc010tfk.3	38.15741748277113	43.08943089430895	39.54545454545455	2757	123	3300	-728.61	-18.04	FAM216B
uc003mvx.4	34.13173652694611	75.0	44.503311258278146	334	404	2265	-66.5	-208.9	FAM217A
uc002yba.4	36.17852161785216	48.674698795180724	39.65450310559006	3585	415	5152	-981.41	-125.7	FAM217B
uc003iqx.2	32.47232472324723	65.33333333333333	39.770114942528735	1626	75	2175	-354.13	-26.8	FAM218A
uc011lok.3	56.24325296869378	77.52442996742671	58.397365532382	2779	307	3644	-1148.79	-152.9	FAM219A
uc002azh.4	48.48024316109423	61.99376947040498	52.08450704225353	2632	321	3550	-986.4	-106.2	FAM219B
uc010qhi.3	40.819964349376114	72.03389830508475	48.08272296423955	561	118	4642	-151.19	-60.0	FAM21A
uc001jcu.4	39.39393939393939	76.76767676767676	47.84771793207874	561	99	4623	-151.6	-55.6	FAM21C
uc003spu.3	35.92132505175984	68.58974358974359	49.006323396567296	966	468	2214	-245.34	-216.7	FAM220A
uc003swo.4	22.633744855967077	73.03370786516854	40.28532608695652	486	89	1472	-74.66	-39.9	FAM221A
uc010mlc.3	46.5564738292011	54.074074074074076	50.358239508700095	1452	270	2931	-434.32	-67.0	FAM221B
uc001tpd.3	56.52173913043478	74.30167597765363	65.08803885853067	1219	716	3294	-494.2	-380.61	FAM222A
uc010way.3	45.327510917030565	70.32967032967034	52.91997116077866	2290	182	4161	-613.31	-80.0	FAM222B
uc062ege.1	43.24797001873829	58.609271523178805	44.720015500871924	8005	604	10322	-2722.9	-239.35	FAM227A
uc001zxl.3	26.55367231638418	58.223684210526315	38.94422310756972	177	304	2008	-20.44	-106.1	FAM227B
uc002rfc.3	50.7029053420806	75.5813953488372	50.22547914317925	1067	86	1774	-370.64	-40.4	FAM228A
uc032ngu.2	41.21621621621622	66.27906976744185	40.45689019896832	296	86	1357	-74.4	-33.3	FAM228B
uc021oku.1	55.828220858895705	73.02631578947368	69.241773962804	163	152	699	-62.9	-70.0	FAM229A
uc003pvs.4	39.24113829256115	49.494949494949495	41.447109712937475	2003	297	2543	-587.06	-106.2	FAM229B
uc031tqx.1	0.0	0.0	58.235294117647065	3	3	510			FAM231A
uc002cgf.4	62.55666364460563	68.29268292682927	61.935885465297225	1103	451	3213	-467.52	-201.2	FAM234A
uc001rbi.4	42.21355090457609	73.33333333333333	47.1297836938436	2819	120	4808	-854.23	-42.0	FAM234B
uc001lgv.3	28.02547770700637	39.66942148760331	41.77852348993289	157	121	596	-24.6	-24.49	FAM24A
uc001lgt.4	27.810650887573964	55.32646048109966	47.38255033557047	169	291	745	-29.1	-101.0	FAM24B
uc010qmo.3	51.78571428571429	63.1578947368421	55.362318840579704	56	19	345	-6.55	0.0	FAM25A
uc010qgj.3	65.21739130434783	61.53846153846154	57.36677115987461	23	26	319	-1.0	-0.6	FAM25C
uc010qge.4	51.78571428571429	63.1578947368421	55.94202898550724	56	19	345	-6.55	0.0	FAM25G
uc003pwz.5	36.22526636225266	49.43820224719101	42.10526315789473	657	267	1311	-145.68	-71.6	FAM26D
uc003pwy.4	38.81631262069749	49.01960784313725	39.73834832379395	8803	51	9784	-2611.42	-10.0	FAM26E
uc003pwv.5	18.91891891891892	56.84210526315789	54.87914055505819	74	95	1117	-5.3	-24.6	FAM26F
uc002ndt.4	50.687442713107245	56.00000000000001	51.68384879725087	1091	25	1455	-367.6	-3.9	FAM32A
uc001kei.5	34.61538461538461	54.385964912280706	38.095238095238095	780	114	3402	-198.93	-32.7	FAM35A
uc065cgh.1	64.20890937019969	69.6969696969697	64.13223140495867	651	429	1815	-279.55	-211.8	FAM3A
uc002yzb.2	33.33333333333333	76.02739726027397	48.98897058823529	234	146	1088	-49.8	-72.4	FAM3B
uc003vjx.4	31.863354037267083	68.69158878504673	37.51993620414673	1610	214	2508	-371.12	-99.8	FAM3C
uc003dkq.4	58.55855855855856	65.27331189710611	56.93707354056103	333	311	1319	-146.4	-140.1	FAM3D
uc003fuj.4	49.73375931842385	64.31095406360424	60.98636728147554	939	283	2494	-349.1	-103.5	FAM43A
uc001bdj.4	59.789875835721105	72.14953271028037	67.92379471228615	1047	535	2572	-429.29	-265.4	FAM43B
uc057who.1	38.919288645690834	79.54545454545455	41.896869244935544	1462	44	2172	-379.38	-25.7	FAM45A
uc003pjg.4	35.38461538461539	64.44444444444444	41.3086111606347	3965	315	5609	-1035.5	-137.4	FAM46A
uc010ofj.3	57.03463203463204	72.28915662650603	62.5	924	166	2368	-390.3	-56.3	FAM46B
uc001ehe.4	40.965804066543434	72.8744939271255	44.7226569292297	4328	247	5751	-1320.38	-131.7	FAM46C
uc004edl.1	30.274656679151065	39.221556886227546	34.86799742433998	1602	334	3106	-324.13	-70.6	FAM46D
uc004ddg.4	31.97278911564626	69.6969696969697	54.02973395931142	147	33	2556	-21.2	-10.5	FAM47A
uc004ddi.3	32.87671232876712	61.111111111111114	53.49056603773585	146	36	2120	-26.0	-10.0	FAM47B
uc004ddl.3	31.756756756756754	0.0	57.09480122324159	148	3	3270	-30.5		FAM47C
uc003hjv.4	31.366459627329192	57.00483091787439	45.44334975369458	322	414	1624	-59.83	-150.01	FAM47E
uc003hjy.4	43.759630200308166	73.07692307692307	46.649059095411026	1947	26	3029	-623.33	-13.7	FAM47E-STBD1
uc002rck.3	39.25798101811907	57.466063348416284	41.520342612419704	3477	221	4670	-974.87	-76.53	FAM49A
uc003ysu.5	38.956453511180854	69.34306569343066	41.41653501843076	2549	274	3798	-713.57	-134.1	FAM49B
uc004fll.4	63.06306306306306	85.45454545454545	59.9112426035503	222	110	1352	-88.1	-47.1	FAM50A
uc003mvu.4	43.371212121212125	72.1311475409836	58.78378378378378	528	122	1628	-156.3	-61.0	FAM50B
uc021xkl.1	60.3399433427762	61.6580310880829	63.24054246966453	1412	193	2802	-654.24	-80.6	FAM53A
uc001lhv.2	58.506329113924046	64.15094339622641	59.49180629718283	3950	212	5431	-1774.43	-91.5	FAM53B
uc003lcw.4	49.675090252707584	60.046728971962615	53.89536212017364	2770	428	4377	-1050.79	-170.4	FAM53C
uc002frp.4	47.50356633380884	83.05084745762711	54.436152570480935	1402	236	2412	-472.3	-136.31	FAM57A
uc002dvt.4	64.81481481481481	69.12568306010928	65.75875486381322	756	732	2313	-369.3	-233.12	FAM57B
uc033fat.2	54.26008968609865	83.1858407079646	59.41807044410413	446	113	1306	-171.0	-63.2	FAM58A
uc001rke.4	36.13721804511278	61.24661246612466	40.910527979766044	2128	369	3163	-556.98	-154.5	FAM60A
uc001ewg.4	53.31858407079646	53.82198952879581	54.91657791977281	452	955	2817	-157.4	-321.69	FAM63A
uc002afj.4	33.84087791495199	68.29268292682927	37.822039402468064	7290	82	9238	-1834.47	-35.1	FAM63B
uc002gcu.3	47.771836007130126	62.38532110091744	53.90143737166324	1122	109	1948	-354.27	-39.8	FAM64A
uc010vjp.3	52.17391304347826	66.12903225806451	60.52507095553453	322	186	4228	-101.34	-76.2	FAM65A
uc003neo.3	37.06896551724138	60.79545454545454	45.45786876256626	2088	176	5471	-571.26	-67.5	FAM65B
uc010zyt.3	50.08896797153025	66.99029126213593	59.03586931688372	1124	412	4377	-408.6	-187.8	FAM65C
uc021opu.1	35.40474243663124	38.862559241706165	36.92365835222978	1223	211	2646	-279.58	-44.9	FAM69A
uc004cik.4	55.434782608695656	87.5	65.40767386091127	276	96	1668	-100.47	-61.3	FAM69B
uc002llk.4	47.793505412156534	0.0	53.527649141923185	2402	3	3671	-840.2		FAM69C
uc001hjk.4	46.55172413793103	57.17821782178218	55.44468546637744	116	404	2305	-30.2	-181.8	FAM71A
uc003lwn.4	48.75207986688852	52.083333333333336	50.735586481113316	601	96	2515	-193.64	-29.5	FAM71B
uc001tgn.4	48.148148148148145	53.317535545023695	49.72160356347439	648	422	1796	-218.8	-145.5	FAM71C
uc001xja.2	33.76623376623377	43.44827586206896	43.5195530726257	231	290	1790	-28.9	-75.8	FAM71D
uc002psg.3	50.29239766081871	69.83240223463687	63.183673469387756	171	358	1225	-47.6	-152.12	FAM71E1
uc002qkr.3	60.08771929824561	68.55670103092784	62.77029144468818	228	194	3191	-89.4	-92.2	FAM71E2
uc003vno.3	47.14285714285714	54.71698113207547	50.640279394644935	630	53	1718	-180.9	-10.6	FAM71F1
uc003vnk.6	45.83068109484405	56.60377358490566	47.22560445294834	4713	106	5749	-1943.36	-36.4	FAM71F2
uc001hdr.5	31.818181818181817	55.188679245283026	41.99332777314429	1100	848	2398	-230.3	-316.22	FAM72A
uc031upy.2	31.780821917808222	54.99412455934195	41.9449081803005	1095	851	2396	-235.1	-313.92	FAM72B
uc031uqs.2	32.453567937438905	54.97572815533981	42.40313452329125	1023	824	2297	-222.69	-303.5	FAM72C
uc031ury.2	31.756141947224748	55.07075471698113	41.969128076762615	1099	848	2397	-237.08	-314.82	FAM72D
uc010ork.4	33.69832402234637	65.625	36.23030113902325	4475	32	6409	-1222.49	-6.6	FAM73A
uc004bxa.4	61.20319214241866	65.929203539823	62.08413527632665	1629	226	3637	-768.8	-104.7	FAM73B
uc001boq.4	37.5836284927194	76.47058823529412	41.15503223997757	2541	102	3567	-686.15	-46.8	FAM76A
uc001pfn.3	28.4077892325315	75.39936102236422	35.4251012145749	2619	313	3952	-581.52	-175.0	FAM76B
uc004cak.4	57.61107064821559	48.91304347826087	57.69036812909732	2746	368	3966	-1161.16	-103.17	FAM78A
uc021pef.2	50.45045045045045	81.15631691648822	64.33898305084746	222	467	1475	-76.4	-283.92	FAM78B
uc002agc.3	37.72455089820359	66.31016042780749	42.308802308802306	2171	187	3465	-597.86	-72.8	FAM81A
uc003kla.2	34.83870967741935	54.347826086956516	39.93589743589744	155	46	1560	-38.62	-9.0	FAM81B
uc003ypv.5	52.12150433944069	52.2343594836147	54.941590951233074	2074	2014	5393	-775.63	-766.95	FAM83A
uc003pck.5	0.0	59.48275862068966	40.76413009156931	3	116	3167		-34.6	FAM83B
uc021wck.2	49.25373134328358	73.19587628865979	60.349761526232115	804	97	3145	-246.3	-42.5	FAM83C
uc002xjg.5	33.76865671641791	68.29268292682927	51.670103092783506	536	41	2425	-115.44	-7.8	FAM83D
uc002pjn.3	55.51839464882943	65.26315789473685	66.45898234683281	299	190	1926	-113.3	-73.0	FAM83E
uc021wqa.2	50.27928960183329	88.29787234042553	51.85399395925712	13964	94	15561	-5458.89	-69.2	FAM83F
uc002guw.4	58.5603112840467	79.91071428571429	61.792631978731485	2570	224	5266	-1154.4	-110.7	FAM83G
uc064rej.1	59.10462776659959	81.74603174603175	66.25397948355148	1988	126	5654	-864.32	-73.9	FAM83H
uc002rbz.3	39.45643793369314	69.44444444444444	44.594807238394964	5188	288	6355	-1484.01	-135.4	FAM84A
uc003yrz.3	42.839352428393525	69.73684210526315	49.25980754996299	4015	456	5404	-1268.32	-215.41	FAM84B
uc010lse.4	51.341991341991346	74.0	54.81870229007634	1155	50	2096	-393.88	-14.1	FAM86B1
uc003wvt.5	38.54545454545455	0.0	54.02208201892744	275	3	1268	-73.7		FAM86B2
uc001oqv.5	52.10824417872876	78.26086956521739	53.981042654028435	1589	23	2110	-523.18	-4.5	FAM86C1
uc001hui.3	41.546961325966855	91.42857142857143	52.84280936454849	905	35	1495	-256.44	-17.0	FAM89A
uc001oem.2	61.57989228007181	69.78193146417445	66.85592618878637	557	321	1409	-227.88	-154.0	FAM89B
uc003ncc.4	33.66863905325444	65.45454545454545	40.88090656403677	3380	55	4677	-820.74	-13.42	FAM8A1
uc001qui.3	55.635062611806795	56.529516994633276	58.61520095503382	559	559	2513	-215.3	-200.14	FAM90A1
uc003yqv.4	31.04075691411936	71.13821138211382	37.72455089820359	2748	246	5511	-669.55	-130.5	FAM91A1
uc064ons.1	33.8390092879257	78.72340425531915	36.878094788964866	3230	141	4241	-766.25	-72.4	FAM92A1
uc059xyr.1	47.64207980652962	69.87179487179486	53.213909378292946	827	156	1898	-265.2	-59.6	FAM92B
uc010uin.4	38.333333333333336	62.96296296296296	41.015625	1200	27	1536	-332.2	-6.2	FAM96A
uc059vme.1	43.91891891891892	69.44444444444444	56.80473372781065	148	36	676	-31.7	-10.9	FAM96B
uc002rpa.2	35.3309481216458	61.702127659574465	44.74431818181818	1118	141	2816	-289.25	-58.8	FAM98A
uc001zkc.4	33.43166175024582	60.0	37.71649954421149	3051	35	4388	-758.34	-11.1	FAM98B
uc002oin.2	50.99009900990099	63.1578947368421	64.12273800157357	202	19	1271	-64.95	0.0	FAM98C
uc022bsk.2	35.69682151589242	64.70588235294117	45.72538860103627	409	136	1544	-93.4	-46.9	FAM9A
uc064xxo.1	34.29951690821256	54.794520547945204	42.462686567164184	414	365	1340	-83.9	-138.6	FAM9B
uc004cvh.3	35.523114355231144	68.57142857142857	44.11764705882353	411	210	1122	-84.0	-102.7	FAM9C
uc001zff.4	44.69598965071152	52.92096219931272	46.7797996319771	1546	291	4891	-483.36	-91.4	FAN1
