#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol	logFC
uc001bdo.1	47.38562091503268	67.83216783216784	54.09219190968956	612	143	2126	-211.0	-63.5	DDOST	0.0862215258463817
uc011fab.3	54.1860465116279	71.85792349726776	61.49193548387096	860	366	3968	-315.62	-181.5	DDR1	0.8961431171285609
uc002wic.4	49.83498349834985	65.51724137931035	59.87748851454825	303	58	1306	-106.42	-23.3	DDRGK1	0.28263667079516497
uc002rce.5	29.556650246305423	67.0926517571885	44.213216502373136	203	313	2739	-36.4	-134.71	DDX1	-0.12681359445731902
uc001pkm.4	41.61735700197239	64.34108527131785	43.22916666666667	507	129	3264	-127.3	-44.2	DDX10	-0.0506370955740145
uc001rjv.3	55.936675461741416	57.49999999999999	57.53132498000533	758	80	3751	-275.8	-25.0	DDX11	-0.19986365464279898
uc062efr.1	38.75751503006011	62.0	45.188895846378614	2495	100	4791	-694.0	-44.7	DDX17	-0.060384454419470004
uc002tlh.2	35.77039274924472	58.59375	39.72602739726028	1655	128	3796	-411.05	-48.9	DDX18	0.328930069170442
uc002eyv.4	49.892627057981386	62.57668711656443	51.284617951284616	1397	163	2997	-475.76	-64.1	DDX19A	-0.302829976716701
uc002eyo.5	46.32569077013521	66.12244897959185	49.55699940933254	1701	245	3386	-558.47	-99.6	DDX19B	-0.189732525184309
uc001ebs.4	34.10922112802149	62.41935483870967	44.80056980056981	1117	620	4212	-298.7	-273.5	DDX20	-0.01487530298016
uc001jow.3	34.50110864745011	56.80751173708921	41.06440256781943	2255	426	4829	-584.86	-156.4	DDX21	0.0173616050479044
uc001rsm.4	51.91489361702128	65.0	52.92487684729063	705	80	3248	-270.9	-24.0	DDX23	0.026583102256195996
uc001ycj.4	48.89655172413793	65.15151515151516	49.536707056307904	2900	132	5612	-1013.06	-62.5	DDX24	-0.26561842453133394
uc004eyw.5	37.91523482245132	66.16766467065871	43.422093329818075	873	334	3793	-238.49	-167.6	DDX26B	-0.874826091605698
uc002xuh.4	39.83402489626556	63.93442622950821	52.395098403267724	241	61	2693	-60.25	-16.0	DDX27	0.0013777748632106698
uc002evh.3	46.07843137254902	62.5	58.41401567542646	306	240	2169	-90.4	-79.09	DDX28	-0.412962547663479
uc004cbq.1	49.220103986135186	60.526315789473685	52.085235920852355	577	152	3285	-207.6	-68.1	DDX31	0.5032547972603061
uc002myo.4	67.05882352941175	60.784313725490186	57.23997280761387	85	102	1471	-20.0	-28.8	DDX39A	0.4401499874808
uc004dfe.4	35.81213307240704	57.07602339181287	42.89683274680496	2555	855	5399	-681.29	-345.7	DDX3X	0.40493473286660403
uc003mho.4	55.14018691588785	63.54961832061068	58.956655159186795	214	524	2607	-56.5	-205.69	DDX41	-0.0774810416813336
uc002jbu.5	40.696409140369965	60.066555740432605	48.44362462531704	919	601	4337	-282.5	-246.34	DDX42	0.22215605226662402
uc063hcn.1	31.578947368421048	62.65822784810127	38.653541923009314	2432	158	5689	-581.1	-66.51	DDX46	0.337255500638315
uc001rax.4	38.173302107728325	54.54545454545454	44.35883324160704	427	22	1817	-105.6	-0.9	DDX47	-0.379320363511104
uc002nkq.3	63.665594855305464	73.13432835820895	61.9672131147541	311	67	1830	-129.96	-31.8	DDX49	-0.00755769368850068
uc002jek.3	30.293159609120522	61.94029850746269	44.87079091620987	307	402	2554	-66.5	-164.2	DDX5	0.00632310376833622
uc001jou.3	31.79723502304148	71.96261682242991	42.63199369582348	217	107	2538	-31.8	-53.2	DDX50	-0.132417423963779
uc001ujy.5	52.98730395817775	82.05128205128204	58.711318355235264	2678	39	4718	-995.35	-19.5	DDX51	0.978908979806764
uc002hoi.3	39.065958388667546	59.09090909090909	39.90883370009431	4518	44	6362	-1541.98	-15.8	DDX52	-0.38242834995515
uc001tuq.5	55.725190839694655	75.0	60.59360730593607	1703	28	4380	-697.36	-6.5	DDX54	0.30526524102054603
uc001ufi.4	37.9525593008739	76.0	46.08138658628485	801	50	2654	-243.4	-24.9	DDX55	0.31382183594555896
uc003tlg.5	58.11965811965813	63.551401869158866	56.63527397260274	585	107	2336	-242.6	-40.6	DDX56	0.283179575870115
uc003zra.4	38.10868031051517	59.493670886075954	40.45485871812543	1417	158	4353	-428.34	-52.81	DDX58	-1.1690602483506698
uc009wzk.4	18.13953488372093	70.09345794392523	42.33289646133683	215	214	2289	-25.0	-109.1	DDX59	-0.19095673409638503
uc031ygs.2	38.626411615579634	42.105263157894726	39.98699609882964	4339	361	6152	-1286.61	-102.3	DDX6	0.25636742546119695
uc003irp.4	29.21875	56.849315068493155	39.054521495634994	640	292	6071	-129.8	-108.8	DDX60	0.25851811109488504
uc063avp.1	34.49008498583569	55.65610859728507	38.614154575066635	1412	221	6754	-328.74	-72.2	DDX60L	0.772033547297555
uc001lqq.2	58.99053627760252	70.10309278350515	63.84	317	485	2500	-119.0	-241.2	DEAF1	0.0489609027235707
uc003yek.2	29.72972972972973	64.77272727272727	43.41342170671086	111	88	1207	-13.0	-18.42	DECR1	0.17778488647717897
uc002chb.4	56.0200668896321	77.53623188405797	62.53869969040248	598	138	1615	-218.2	-72.5	DECR2	-0.169088256266369
uc001fya.5	44.84228473998296	68.37209302325581	51.21535181236674	1173	215	2345	-353.59	-91.4	DEDD	-0.5183750139107299
uc031rkz.2	56.84848484848485	62.5	62.829989440337904	825	88	1894	-294.25	-37.0	DEDD2	-0.225438217639351
uc002fpo.3	58.6552217453505	65.59679037111334	60.808988764044955	2097	997	4450	-930.24	-463.86	DEF8	-0.343389739861369
uc001hoj.4	38.7331256490135	77.71084337349397	43.5982865302237	963	166	2101	-278.86	-79.19	DEGS1	0.00531676036856155
uc003ncr.2	31.712587790383576	77.45535714285714	40.385176539247155	1851	448	3427	-447.96	-202.3	DEK	0.0977933163097529
uc004bnz.2	57.31158605174354	79.20792079207921	58.92215568862276	1778	202	5010	-756.13	-99.3	DENND1A	0.43633789035326503
uc021pgu.2	31.091259414958838	73.66863905325444	36.059701492537314	5709	338	8375	-1375.47	-179.4	DENND1B	-0.5356601276450589
uc010lnj.4	55.23465703971119	53.103448275862064	55.64889918887601	277	145	3452	-111.5	-41.0	DENND2A	-0.579828642527165
uc001efd.2	40.32727272727273	36.421725239616606	40.84049975661204	2750	626	6163	-1083.93	-146.7	DENND2C	-0.40337797209977
uc001eak.3	45.707656612529	57.39130434782609	50.93885411651421	431	230	2077	-126.82	-86.26	DENND2D	0.10192190278228501
uc003yvy.4	53.742802303262955	69.7841726618705	56.013240161824186	1563	278	5438	-611.05	-132.9	DENND3	-0.8397047577722859
uc002api.4	33.907624633431084	56.01851851851853	38.3727639930756	2728	216	8665	-706.03	-70.8	DENND4A	-0.27760194754130396
uc001fdd.2	49.497487437185924	79.23627684964202	61.461619348054676	796	419	5706	-278.6	-257.1	DENND4B	-0.207355865778758
uc031tcw.2	42.48175182481752	69.95192307692308	42.95125164690382	685	416	6831	-201.98	-210.09	DENND4C	0.0385013615275565
uc001mhl.5	41.371158392434985	83.17757009345793	51.00377658517194	846	321	5031	-241.78	-211.8	DENND5A	0.209183664870238
uc001rki.2	38.921933085501855	81.88679245283019	42.967265047518474	5380	265	9470	-1548.46	-150.5	DENND5B	0.281547563852794
uc001uda.4	35.90130916414904	70.43010752688173	39.11159263271939	1986	186	2769	-554.93	-93.5	DENR	0.24949009331173996
uc001dem.6	31.2589928057554	69.56521739130434	34.721440630275744	2780	115	5331	-635.1	-48.2	DEPDC1	0.575038171959801
uc003jsh.4	28.656361474435197	75.0	39.415766306522606	841	68	2499	-186.75	-34.4	DEPDC1B	0.0365097364910847
uc011alu.2	52.1415270018622	64.35643564356435	53.30571068275986	537	202	5551	-199.12	-83.9	DEPDC5	-0.0613813255422797
uc001rde.4	33.395522388059696	73.58490566037736	45.68914956011729	536	212	1705	-107.72	-103.2	DERA	-0.234675511479745
uc003ypl.3	40.60446780551905	68.10631229235881	44.8502994011976	2283	301	3340	-664.65	-139.22	DERL1	0.176118872887255
uc002gcc.2	37.692979900961255	73.21428571428571	39.439296745070095	3433	56	4209	-919.39	-4.4	DERL2	-0.0812961917547961
uc002bmq.3	39.95726495726496	67.0807453416149	49.028077753779705	468	161	2315	-112.32	-72.5	DET1	0.0870659473626452
uc002dal.4	54.15647921760392	77.80219780219781	62.90839205637412	818	455	1561	-294.3	-277.61	DEXI	-0.288022123929294
uc001arj.4	46.35668276972625	67.64705882352942	48.093501326259954	4968	68	6032	-2144.32	-26.1	DFFA	-0.3684333164615
uc010nzn.4	45.92019058963669	64.68842729970325	52.30273752012883	1679	337	3105	-582.98	-159.0	DFFB	-0.25211168153207997
uc003sxa.2	38.48439821693909	60.093896713615024	49.845559845559855	673	426	2590	-174.19	-176.7	DFNA5	0.39633979924014895
uc004biz.5	56.46359583952453	73.96449704142013	63.46045989904655	673	169	3566	-255.1	-66.7	DFNB31	1.10288630238829
uc003zbv.5	62.74111675126903	74.81751824817519	63.21746160064672	1970	274	3711	-951.8	-156.2	DGAT1	0.10467001271614698
uc001oxa.4	50.29239766081871	74.61538461538461	56.094578067672245	1026	260	2453	-373.24	-136.5	DGAT2	-1.31281877522815
uc002zou.4	57.084503446515185	65.9090909090909	58.512611275964396	3917	44	5392	-1673.65	-10.6	DGCR14	-0.19947402061051
uc062bkn.1	58.04575416828228	73.79032258064517	60.53571428571429	2579	248	4480	-1118.24	-120.8	DGCR2	0.7250378185121942
uc002zrx.4	60.902255639097746	75.0	64.03812824956673	399	92	1154	-169.71	-44.5	DGCR6L	0.19918228623487
uc002zri.4	54.39591605218378	58.04195804195804	54.65219317678334	1763	429	4514	-689.05	-179.5	DGCR8	-0.0305306439992341
uc001sij.4	52.631578947368425	54.62555066079295	51.082846338948094	247	454	2909	-55.8	-152.71	DGKA	-0.8008620585708549
uc002iur.4	36.74734356552538	73.8888888888889	39.757505773672044	6776	180	8660	-1838.29	-87.2	DGKE	0.47334346777394
uc001uym.3	35.52564568934158	71.42857142857143	37.8599154162563	13745	21	17261	-3630.79	-3.6	DGKH	-0.19203065613207002
uc003gbw.5	62.20427005193306	78.37837837837837	66.04831751509921	1733	74	4636	-811.11	-39.1	DGKQ	-0.0378953550761096
uc001ncn.1	68.20428336079078	67.2	64.83113069016153	607	125	4086	-305.8	-42.1	DGKZ	-0.24151137784388896
uc002sjx.3	41.77777777777778	62.352941176470594	49.73776223776224	225	85	1144	-41.6	-29.3	DGUOK	-0.4759599045826621
uc001cyc.2	52.11538461538462	77.7777777777778	54.82352941176471	2600	99	4250	-989.45	-45.5	DHCR24	0.20892801212423603
uc001oql.4	55.983350676378784	62.09386281588449	58.32708177044261	961	277	2666	-396.3	-122.4	DHCR7	0.44574615737267403
uc001bmk.4	51.73370319001387	50.649350649350644	52.665639445300464	2163	77	3245	-777.06	-19.31	DHDDS	-0.0187784481554134
uc003kgy.2	40.64358167191325	72.46963562753038	44.804697472555524	2859	494	3917	-904.96	-263.7	DHFR	0.41521514383990504
uc003drj.4	39.94708994708996	53.555555555555564	41.72857850421001	3024	450	4038	-953.44	-154.42	DHFRL1	-0.638325407537615
uc002fbp.4	44.78225143796221	57.14285714285714	51.648804616652924	1217	21	2426	-371.54	-1.9	DHODH	-0.0728265061107058
uc002muh.3	49.572649572649574	63.970588235294116	57.66691122523846	117	136	1363	-24.0	-60.0	DHPS	0.10524702677415303
uc001wok.3	45.59386973180077	63.17689530685921	55.67567567567567	261	277	1480	-59.94	-95.59	DHRS1	-0.7012975620739039
uc002hnd.4	51.40961857379769	78.30188679245283	58.88610763454318	603	212	1598	-199.02	-123.8	DHRS11	-0.0178131790806253
uc001vfr.3	55.35872453498671	72.32142857142857	55.329949238578685	1129	112	1970	-433.9	-56.7	DHRS12	-0.257015685913115
uc002hde.4	53.93939393939394	81.88976377952756	61.166059344091614	660	127	1921	-249.12	-77.9	DHRS13	0.516103976172771
uc031tpa.2	53.48837209302325	48.56396866840732	55.807200929152145	430	383	1722	-147.6	-111.41	DHRS3	0.842827430719009
uc001wla.5	53.349875930521094	68.96551724137932	58.6971586971587	403	203	1443	-146.31	-104.2	DHRS4	0.5758164610565749
uc021rrc.2	53.95948434622467	68.61198738170347	59.58620689655172	543	634	1450	-214.16	-304.0	DHRS4L2	0.17411482873539
uc059ccv.1	30.76923076923077	76.66666666666667	47.428139183055976	182	120	1322	-25.24	-56.9	DHRS7	0.40728701085062496
uc002gyo.4	45.496009122006846	53.43750000000001	51.17241379310346	877	320	2175	-265.06	-104.9	DHRS7B	0.119370662109594
uc001ild.6	43.47454000855798	69.35483870967742	48.555921690250045	2337	62	5159	-739.2	-24.4	DHTKD1	0.214377681947515
uc003gqx.4	32.071269487750556	59.872611464968145	42.651970607882426	449	157	2994	-97.8	-53.27	DHX15	0.320691773735324
uc003nqz.4	33.33333333333333	66.3265306122449	56.60377358490565	123	196	3445	-20.2	-88.0	DHX16	-0.198597771825049
uc003jpx.4	27.9835390946502	68.45637583892618	40.49311417147934	243	149	4502	-41.6	-66.3	DHX29	0.5316911270027801
uc003cru.4	39.72602739726028	66.58476658476658	59.926199261992615	73	407	4065	-13.4	-202.57	DHX30	-0.101379976913304
uc001ljf.1	36.023054755043226	39.918533604887976	41.85667752442997	347	491	3070	-74.0	-126.11	DHX32	0.0012904386544008199
uc002gca.3	43.60765259641664	68.15920398009949	48.80740477038093	3293	201	5618	-1050.15	-96.0	DHX33	-0.0490119186771585
uc010xyn.2	58.544839255499156	49.8567335243553	61.50503202195792	591	349	4372	-238.67	-115.9	DHX34	-0.19971807184524104
uc002xjh.4	49.830508474576284	57.57575757575758	49.14285714285714	1180	33	3325	-420.41	-3.5	DHX35	0.146028077462539
uc003ezy.5	36.13793103448275	62.96296296296296	38.46725085400267	3625	81	6733	-954.13	-35.2	DHX36	-0.3336868298613
uc001ugy.4	61.20777891504606	68.68686868686868	61.318681318681314	977	99	4550	-457.1	-41.9	DHX37	0.619937249814339
uc002fcb.4	53.01204819277109	57.56385068762278	56.553819444444436	415	509	4608	-152.2	-194.4	DHX38	-0.3650606093102
uc002ixn.3	35.29411764705883	63.265306122448976	40.683060109289606	1173	147	3660	-284.63	-38.2	DHX40	0.172282099495389
uc002rrf.5	41.75438596491228	64.0625	44.00082321465322	570	128	4859	-169.6	-50.1	DHX57	-0.27685725254962607
uc002hyw.5	51.26050420168067	58.74439461883409	58.19640810087887	357	223	2617	-127.9	-92.6	DHX58	-0.37176847933070506
uc002idu.2	49.14975315414152	62.5	50.323857502698814	1823	72	5558	-643.3	-24.4	DHX8	-0.180315845652255
uc001gpr.4	30.28391167192429	53.63636363636364	43.867924528301884	317	110	4240	-60.7	-32.2	DHX9	-0.0292864898163927
uc031zqa.2	51.46579804560261	57.890961262553795	53.98987933047879	614	1394	2569	-213.61	-564.63	DIABLO	0.24601436225211498
uc063iba.1	51.71662125340599	75.88652482269505	50.88869715271787	1835	141	5795	-687.26	-67.6	DIAPH1	0.388997837245575
uc004efu.5	37.30633802816901	63.68876080691642	39.42997964213008	5680	347	9333	-1425.44	-156.6	DIAPH2	0.37627179406273
uc001vht.6	31.168831168831172	63.800904977375566	40.611990008326394	1001	221	4804	-223.67	-97.1	DIAPH3	0.0240310198674498
uc001ydw.3	34.14519906323185	43.15068493150685	39.18304133191366	4270	292	10331	-1046.26	-69.7	DICER1	-0.0727363074575713
uc002yds.2	35.852842809364546	55.056179775280896	54.980172614882214	1495	356	8574	-377.0	-133.7	DIDO1	-0.0099962341142632
uc001hhr.3	42.44851258581236	50.877192982456144	43.68932038834952	6118	57	8446	-1835.02	-14.1	DIEXF	-0.499030917104486
uc003jta.4	31.264236902050115	71.42857142857143	37.84540048968171	1756	161	2859	-380.82	-78.3	DIMT1	0.07542688667055499
uc010asy.4	37.739872068230284	53.36787564766839	40.74132244385111	5159	386	6367	-1465.27	-131.5	DIO2	2.53259751553694
uc011afz.2	41.323106423777574	77.68240343347641	53.780435711234524	2086	233	7023	-629.69	-130.4	DIP2A	0.148562822210534
uc001rwv.4	37.800417972831774	64.70588235294117	44.745723263121135	3828	34	8593	-1058.93	-6.4	DIP2B	0.255930056053559
uc001ifp.5	40.00639590661977	78.8888888888889	50.68458417849897	3127	90	7888	-915.02	-46.8	DIP2C	0.31132988574119397
uc003efw.5	38.10335036910846	70.60301507537689	46.66295884315907	1761	398	3596	-466.29	-177.21	DIRC2	0.6862282373485489
uc001vix.6	38.10647783897194	56.43564356435643	39.11731422104866	7626	101	10604	-2119.9	-30.6	DIS3	-0.117937444750886
uc002app.4	45.051194539249146	47.12643678160919	45.283018867924525	586	261	3763	-183.9	-81.4	DIS3L	0.201671927889501
uc010fxz.4	54.850088183421526	63.76811594202898	54.841473864610116	567	276	3501	-222.41	-101.7	DIS3L2	0.108810509770951
uc057prm.1	30.434782608695656	49.39024390243903	47.081058378832424	23	164	4762	0.0	-43.8	DISP1	-0.607427014424209
uc001zlk.2	46.785242158394425	87.35632183908045	53.0363088631679	8321	87	12614	-3189.4	-41.1	DISP2	0.666778442161379
uc031yfb.2	39.120631341600905	69.6969696969697	44.41241309140241	3548	297	5897	-1022.18	-150.4	DIXDC1	0.916510077822365
uc033fcc.2	45.47738693467337	73.66071428571429	48.392335173757715	1592	224	3079	-513.84	-108.2	DKC1	0.19414943670496101
uc001jjr.4	31.294117647058826	60.431654676258994	43.519553072625705	850	139	1790	-176.3	-50.62	DKK1	-0.0502683885315847
uc001mjv.4	45.434462444771725	66.10878661087865	53.39622641509435	1358	239	2650	-429.7	-99.2	DKK3	-1.83685028657886
uc001pmo.4	30.673854447439357	63.12594840667678	43.3378196500673	1855	659	4458	-402.11	-249.1	DLAT	0.54366500013388
uc003wwm.3	36.61224489795919	45.365853658536594	45.696253524909366	2450	410	7447	-635.78	-115.56	DLC1	-0.15305235664059302
uc003vet.5	34.465020576131685	61.209964412811395	39.30758988015979	1944	281	3755	-507.8	-109.04	DLD	0.258838237620565
uc003fxn.4	33.107125545322354	61.05263157894736	38.73659117997616	2063	190	5034	-486.22	-85.6	DLG1	-0.20354770174043105
uc004dyi.3	47.731510254816655	81.97424892703862	51.93903471634208	3218	233	5905	-1123.42	-142.7	DLG3	-0.489484414081085
uc002get.5	57.457212713936435	54.161781946072686	57.232704402515715	818	853	3975	-361.95	-333.92	DLG4	0.16308395679106
uc002xff.4	54.047322540473225	74.79166666666667	61.37262658227848	1606	480	5056	-590.19	-265.2	DLGAP4	0.00226715574363023
uc001xbs.4	25.58139534883721	55.299539170506925	38.41237806929029	215	217	2973	-44.7	-74.1	DLGAP5	0.29677800595572995
uc003ovb.5	45.94594594594595	57.631954350927245	59.96074582924436	185	701	2038	-48.27	-291.5	DLK2	0.220779491151375
uc001xqv.3	50.883392226148395	68.85245901639344	51.90274841437632	1415	61	2838	-524.32	-14.8	DLST	-0.0345791313898518
uc001cls.2	60.317460317460316	67.30038022813686	59.47976878612716	63	263	1730	-15.2	-125.4	DMAP1	0.37917032688871005
uc057wnp.1	52.07100591715977	38.679245283018865	56.04996096799375	338	106	7686	-108.39	-17.4	DMBT1	1.50077183971762
uc002nzm.5	55.17241379310346	63.2768361581921	59.21120913336792	319	177	1927	-102.86	-46.73	DMKN	-1.0796891286065502
uc002pde.3	64.257555847569	57.12209302325582	62.55585344057194	761	688	3357	-305.07	-229.06	DMPK	0.22696022886504102
uc003uil.3	35.57046979865772	55.239786856127886	42.4962852897474	1192	563	4038	-286.88	-231.5	DMTF1	-0.163863161864999
uc002pdj.2	60.858995137763365	84.78260869565217	65.9606656580938	1234	46	3305	-479.67	-23.1	DMWD	-0.2640122393569
uc010jcl.1	28.563941299790358	72.37569060773481	38.6436454254183	1908	181	11236	-404.79	-87.7	DMXL1	0.331792170427385
uc002abf.4	32.83582089552239	70.4861111111111	40.82646176911544	1273	288	10672	-291.94	-142.4	DMXL2	0.21588268721136
uc057tqx.1	29.46611909650924	60.784313725490186	37.618821292775664	974	51	4208	-208.5	-8.4	DNA2	-0.0528791245369655
uc001wws.4	22.55434782608696	62.96296296296296	53.69557880526493	368	81	2963	-70.89	-24.2	DNAAF2	-0.416698502794175
uc031swp.2	41.53846153846154	74.19354838709677	44.57542175478224	585	31	14167	-152.14	-9.8	DNAH11	-0.533137065892889
uc060avj.1	51.65876777251185	57.67123287671233	54.29622199933133	211	1460	14955	-63.81	-657.65	DNAH2	0.885560159918914
uc003jfd.4	32.54688445251059	50.47619047619048	43.881532655280495	1653	105	15633	-388.68	-33.6	DNAH5	-0.15970638671811999
uc003zsd.2	34.76095617529881	69.94535519125685	41.70516589668207	1004	183	2381	-265.49	-80.0	DNAJA1	-0.059487502679854004
uc002eeo.3	33.95320935812837	74.07407407407408	41.319666880205	1667	216	3122	-408.53	-98.4	DNAJA2	-0.38032121033083094
uc002cwk.4	50.60337892196299	79.22077922077922	54.28881650380022	1243	77	2763	-454.15	-33.9	DNAJA3	0.109102179810534
uc002myz.2	49.48717948717949	80.28169014084506	53.04770318021201	1170	71	2264	-402.88	-28.4	DNAJB1	-0.0560280900192147
uc062rbo.1	32.73657289002558	70.9090909090909	46.44549763033176	391	220	1688	-90.8	-101.1	DNAJB11	-0.263749530277462
uc001jta.2	55.33557046979866	54.66666666666666	56.46788990825689	2980	150	4360	-1217.48	-44.21	DNAJB12	0.13636395753493
uc003hvl.5	30.104602510460246	76.7741935483871	33.4320987654321	4780	155	6075	-1075.85	-69.8	DNAJB14	0.70872831947266
uc002vkx.2	60.84683742812337	74.6527777777778	61.618387909319885	1913	288	3176	-891.17	-144.9	DNAJB2	-0.09834448339380499
uc001dij.4	28.246942341292954	40.4669260700389	33.099062918340024	1717	257	2988	-357.33	-64.6	DNAJB4	0.46764195780764506
uc011los.3	50.85178875638842	62.729658792650916	54.50674237047552	1174	381	2818	-436.3	-162.49	DNAJB5	-0.35046412286825
uc003wnk.4	46.83072334079046	63.414634146341456	49.42619707162643	1341	205	2527	-419.93	-62.2	DNAJB6	-0.26748954778260103
